8f66d910-172e-11ed-a610-2dd4a9227126;ts_anglevertical;anglevertical;ts_charge;charge;ts_co2;co2;ts_humidity;humidity;ts_illumination;illumination;ts_noise;noise;ts_powerstate;powerstate;ts_temperature;temperature;ts_timestamp;timestamp;ts_type;type
;2022-08-19 19:05:27;5;2022-08-19 19:05:27;73;2022-08-19 19:05:27;489;2022-08-19 19:05:27;26;2022-08-19 19:50:26;12;2022-08-19 19:05:27;42;2022-08-19 19:05:27;1;2022-08-19 19:50:26;29.6;2022-08-19 19:05:27;1578614131;2022-08-19 19:25:25;normal
;2022-08-19 19:05:28;5;2022-08-19 19:05:28;73;2022-08-19 19:05:28;490;2022-08-19 19:05:28;26;2022-08-19 20:00:25;12;2022-08-19 19:05:28;43;2022-08-19 19:05:28;1;2022-08-19 20:00:25;29.6;2022-08-19 19:05:28;1578614431;2022-08-19 19:30:25;normal
;2022-08-19 19:05:30;5;2022-08-19 19:05:30;73;2022-08-19 19:05:30;495;2022-08-19 19:05:30;26;2022-08-19 20:00:26;10;2022-08-19 19:05:30;42;2022-08-19 19:05:30;1;2022-08-19 20:00:26;29.6;2022-08-19 19:05:30;1578614731;2022-08-19 19:30:27;normal
;2022-08-19 19:05:32;6;2022-08-19 19:05:32;73;2022-08-19 19:05:32;483;2022-08-19 19:05:32;26;2022-08-19 20:00:27;12;2022-08-19 19:05:32;42;2022-08-19 19:05:32;1;2022-08-19 20:00:27;29.5;2022-08-19 19:05:32;1578615031;2022-08-19 19:35:25;normal
;2022-08-19 19:10:25;6;2022-08-19 19:10:25;73;2022-08-19 19:10:25;483;2022-08-19 19:10:25;26;2022-08-19 20:00:28;12;2022-08-19 19:10:25;42;2022-08-19 19:10:25;1;2022-08-19 20:00:28;29.5;2022-08-19 19:10:25;1578615031;2022-08-19 19:40:25;normal
;2022-08-19 19:10:27;6;2022-08-19 19:10:27;73;2022-08-19 19:10:27;494;2022-08-19 19:10:27;26;2022-08-19 20:00:29;10;2022-08-19 19:10:27;43;2022-08-19 19:10:27;1;2022-08-19 20:00:29;29.5;2022-08-19 19:10:27;1578615331;2022-08-19 19:45:25;normal
;2022-08-19 19:15:25;6;2022-08-19 19:15:25;73;2022-08-19 19:15:25;494;2022-08-19 19:15:25;26;2022-08-19 20:00:30;10;2022-08-19 19:15:25;43;2022-08-19 19:15:25;1;2022-08-19 20:00:30;29.5;2022-08-19 19:15:25;1578615331;2022-08-19 19:50:25;normal
;2022-08-19 19:15:27;5;2022-08-19 19:15:27;73;2022-08-19 19:15:27;482;2022-08-19 19:15:27;26;2022-08-19 20:00:31;10;2022-08-19 19:15:27;43;2022-08-19 19:15:27;1;2022-08-19 20:00:31;29.5;2022-08-19 19:15:27;1578615631;2022-08-19 19:50:26;normal
;2022-08-19 19:20:25;5;2022-08-19 19:20:25;73;2022-08-19 19:20:25;482;2022-08-19 19:20:25;26;2022-08-19 20:00:32;10;2022-08-19 19:20:25;43;2022-08-19 19:20:25;1;2022-08-19 20:00:32;29.5;2022-08-19 19:20:25;1578615631;2022-08-19 20:00:25;normal
;2022-08-19 19:20:27;5;2022-08-19 19:20:27;73;2022-08-19 19:20:27;494;2022-08-19 19:20:27;26;2022-08-19 20:00:34;10;2022-08-19 19:20:27;40;2022-08-19 19:20:27;1;2022-08-19 20:00:34;29.5;2022-08-19 19:20:27;1578615931;2022-08-19 20:00:26;normal
;2022-08-19 19:25:25;5;2022-08-19 19:25:25;73;2022-08-19 19:25:25;494;2022-08-19 19:25:25;26;2022-08-19 20:00:35;10;2022-08-19 19:25:25;40;2022-08-19 19:25:25;1;2022-08-19 20:00:35;29.4;2022-08-19 19:25:25;1578615931;2022-08-19 20:00:27;normal
;2022-08-19 19:30:25;5;2022-08-19 19:30:25;73;2022-08-19 19:30:25;494;2022-08-19 19:30:25;26;2022-08-19 20:00:36;10;2022-08-19 19:30:25;40;2022-08-19 19:30:25;1;2022-08-19 20:00:36;29.4;2022-08-19 19:30:25;1578615931;2022-08-19 20:00:28;normal
;2022-08-19 19:30:27;6;2022-08-19 19:30:27;73;2022-08-19 19:30:27;493;2022-08-19 19:30:27;26;2022-08-19 20:00:38;7;2022-08-19 19:30:27;43;2022-08-19 19:30:27;1;2022-08-19 20:00:38;29.4;2022-08-19 19:30:27;1578616231;2022-08-19 20:00:29;normal
;2022-08-19 19:35:25;6;2022-08-19 19:35:25;73;2022-08-19 19:35:25;493;2022-08-19 19:35:25;26;2022-08-19 20:05:25;7;2022-08-19 19:35:25;43;2022-08-19 19:35:25;1;2022-08-19 20:05:25;29.4;2022-08-19 19:35:25;1578616231;2022-08-19 20:00:30;normal
;2022-08-19 19:40:25;5;2022-08-19 19:40:25;73;2022-08-19 19:40:25;501;2022-08-19 19:40:25;26;2022-08-19 20:10:25;7;2022-08-19 19:40:25;43;2022-08-19 19:40:25;1;2022-08-19 20:10:25;29.4;2022-08-19 19:40:25;1578616531;2022-08-19 20:00:31;normal
;2022-08-19 19:45:25;5;2022-08-19 19:45:25;73;2022-08-19 19:45:25;490;2022-08-19 19:45:25;26;2022-08-19 20:10:26;7;2022-08-19 19:45:25;42;2022-08-19 19:45:25;1;2022-08-19 20:10:26;29.4;2022-08-19 19:45:25;1578616831;2022-08-19 20:00:32;normal
;2022-08-19 19:50:25;5;2022-08-19 19:50:25;73;2022-08-19 19:50:25;495;2022-08-19 19:50:25;26;2022-08-19 20:10:27;7;2022-08-19 19:50:25;42;2022-08-19 19:50:25;1;2022-08-19 20:10:27;29.4;2022-08-19 19:50:25;1578617131;2022-08-19 20:00:34;normal
;2022-08-19 19:50:26;5;2022-08-19 19:50:26;73;2022-08-19 19:50:26;478;2022-08-19 19:50:26;26;2022-08-19 20:10:28;7;2022-08-19 19:50:26;42;2022-08-19 19:50:26;1;2022-08-19 20:10:28;29.4;2022-08-19 19:50:26;1578617431;2022-08-19 20:00:35;normal
;2022-08-19 20:00:25;5;2022-08-19 20:00:25;73;2022-08-19 20:00:25;478;2022-08-19 20:00:25;26;2022-08-19 20:10:29;7;2022-08-19 20:00:25;42;2022-08-19 20:00:25;1;2022-08-19 20:10:29;29.3;2022-08-19 20:00:25;1578617431;2022-08-19 20:00:36;normal
;2022-08-19 20:00:26;5;2022-08-19 20:00:26;73;2022-08-19 20:00:26;502;2022-08-19 20:00:26;26;2022-08-19 20:10:30;10;2022-08-19 20:00:26;44;2022-08-19 20:00:26;1;2022-08-19 20:10:30;29.4;2022-08-19 20:00:26;1578617731;2022-08-19 20:00:38;normal
;2022-08-19 20:00:27;6;2022-08-19 20:00:27;73;2022-08-19 20:00:27;472;2022-08-19 20:00:27;26;2022-08-19 20:10:32;10;2022-08-19 20:00:27;42;2022-08-19 20:00:27;1;2022-08-19 20:10:32;29.3;2022-08-19 20:00:27;1578618031;2022-08-19 20:05:25;normal
;2022-08-19 20:00:28;6;2022-08-19 20:00:28;73;2022-08-19 20:00:28;484;2022-08-19 20:00:28;27;2022-08-19 20:10:33;7;2022-08-19 20:00:28;42;2022-08-19 20:00:28;1;2022-08-19 20:10:33;29.3;2022-08-19 20:00:28;1578618331;2022-08-19 20:10:25;normal
;2022-08-19 20:00:29;5;2022-08-19 20:00:29;73;2022-08-19 20:00:29;493;2022-08-19 20:00:29;27;2022-08-19 20:10:34;7;2022-08-19 20:00:29;42;2022-08-19 20:00:29;1;2022-08-19 20:10:34;29.3;2022-08-19 20:00:29;1578618631;2022-08-19 20:10:26;normal
;2022-08-19 20:00:30;6;2022-08-19 20:00:30;73;2022-08-19 20:00:30;477;2022-08-19 20:00:30;27;2022-08-19 20:10:35;7;2022-08-19 20:00:30;41;2022-08-19 20:00:30;1;2022-08-19 20:10:35;29.3;2022-08-19 20:00:30;1578618931;2022-08-19 20:10:27;normal
;2022-08-19 20:00:31;5;2022-08-19 20:00:31;73;2022-08-19 20:00:31;489;2022-08-19 20:00:31;28;2022-08-19 20:10:36;7;2022-08-19 20:00:31;43;2022-08-19 20:00:31;1;2022-08-19 20:10:36;29.3;2022-08-19 20:00:31;1578619231;2022-08-19 20:10:28;normal
;2022-08-19 20:00:32;6;2022-08-19 20:00:32;73;2022-08-19 20:00:32;486;2022-08-19 20:00:32;28;2022-08-19 20:10:38;7;2022-08-19 20:00:32;42;2022-08-19 20:00:32;1;2022-08-19 20:10:38;29.2;2022-08-19 20:00:32;1578619531;2022-08-19 20:10:29;normal
;2022-08-19 20:00:34;5;2022-08-19 20:00:34;73;2022-08-19 20:00:34;479;2022-08-19 20:00:34;29;2022-08-19 20:15:25;7;2022-08-19 20:00:34;42;2022-08-19 20:00:34;1;2022-08-19 20:15:25;29.2;2022-08-19 20:00:34;1578619831;2022-08-19 20:10:30;normal
;2022-08-19 20:00:35;5;2022-08-19 20:00:35;73;2022-08-19 20:00:35;477;2022-08-19 20:00:35;29;2022-08-19 20:15:26;5;2022-08-19 20:00:35;42;2022-08-19 20:00:35;1;2022-08-19 20:15:26;29.2;2022-08-19 20:00:35;1578620131;2022-08-19 20:10:32;normal
;2022-08-19 20:00:36;5;2022-08-19 20:00:36;73;2022-08-19 20:00:36;474;2022-08-19 20:00:36;30;2022-08-19 20:20:25;5;2022-08-19 20:00:36;42;2022-08-19 20:00:36;1;2022-08-19 20:20:25;29.2;2022-08-19 20:00:36;1578620431;2022-08-19 20:10:33;normal
;2022-08-19 20:00:38;5;2022-08-19 20:00:38;73;2022-08-19 20:00:38;485;2022-08-19 20:00:38;30;2022-08-19 20:20:27;5;2022-08-19 20:00:38;42;2022-08-19 20:00:38;1;2022-08-19 20:20:27;29.2;2022-08-19 20:00:38;1578620731;2022-08-19 20:10:34;normal
;2022-08-19 20:05:25;5;2022-08-19 20:05:25;73;2022-08-19 20:05:25;485;2022-08-19 20:05:25;30;2022-08-19 20:30:25;5;2022-08-19 20:05:25;42;2022-08-19 20:05:25;1;2022-08-19 20:30:25;29.2;2022-08-19 20:05:25;1578620731;2022-08-19 20:10:35;normal
;2022-08-19 20:10:25;5;2022-08-19 20:10:25;73;2022-08-19 20:10:25;485;2022-08-19 20:10:25;30;2022-08-19 20:30:27;5;2022-08-19 20:10:25;42;2022-08-19 20:10:25;1;2022-08-19 20:30:27;29.2;2022-08-19 20:10:25;1578620731;2022-08-19 20:10:36;normal
;2022-08-19 20:10:26;5;2022-08-19 20:10:26;73;2022-08-19 20:10:26;481;2022-08-19 20:10:26;30;2022-08-19 20:35:25;5;2022-08-19 20:10:26;42;2022-08-19 20:10:26;1;2022-08-19 20:35:25;29.2;2022-08-19 20:10:26;1578621031;2022-08-19 20:10:38;normal
;2022-08-19 20:10:27;5;2022-08-19 20:10:27;73;2022-08-19 20:10:27;479;2022-08-19 20:10:27;31;2022-08-19 20:35:27;5;2022-08-19 20:10:27;42;2022-08-19 20:10:27;1;2022-08-19 20:35:27;29.2;2022-08-19 20:10:27;1578621331;2022-08-19 20:15:25;normal
;2022-08-19 20:10:28;5;2022-08-19 20:10:28;73;2022-08-19 20:10:28;490;2022-08-19 20:10:28;31;2022-08-19 20:40:25;5;2022-08-19 20:10:28;43;2022-08-19 20:10:28;1;2022-08-19 20:40:25;29.2;2022-08-19 20:10:28;1578621631;2022-08-19 20:15:26;normal
;2022-08-19 20:10:29;6;2022-08-19 20:10:29;73;2022-08-19 20:10:29;484;2022-08-19 20:10:29;31;2022-08-19 20:40:27;5;2022-08-19 20:10:29;42;2022-08-19 20:10:29;1;2022-08-19 20:40:27;29.2;2022-08-19 20:10:29;1578621931;2022-08-19 20:20:25;normal
;2022-08-19 20:10:30;6;2022-08-19 20:10:30;73;2022-08-19 20:10:30;481;2022-08-19 20:10:30;31;2022-08-19 20:45:24;5;2022-08-19 20:10:30;42;2022-08-19 20:10:30;1;2022-08-19 20:45:24;29.2;2022-08-19 20:10:30;1578622231;2022-08-19 20:20:27;normal
;2022-08-19 20:10:32;5;2022-08-19 20:10:32;73;2022-08-19 20:10:32;483;2022-08-19 20:10:32;31;2022-08-19 20:45:27;5;2022-08-19 20:10:32;42;2022-08-19 20:10:32;1;2022-08-19 20:45:27;29.2;2022-08-19 20:10:32;1578622531;2022-08-19 20:30:25;normal
;2022-08-19 20:10:33;5;2022-08-19 20:10:33;73;2022-08-19 20:10:33;484;2022-08-19 20:10:33;31;2022-08-19 20:50:24;5;2022-08-19 20:10:33;42;2022-08-19 20:10:33;1;2022-08-19 20:50:24;29.2;2022-08-19 20:10:33;1578622831;2022-08-19 20:30:27;normal
;2022-08-19 20:10:34;5;2022-08-19 20:10:34;73;2022-08-19 20:10:34;478;2022-08-19 20:10:34;31;2022-08-19 20:50:26;5;2022-08-19 20:10:34;43;2022-08-19 20:10:34;1;2022-08-19 20:50:26;29.1;2022-08-19 20:10:34;1578623131;2022-08-19 20:35:25;normal
;2022-08-19 20:10:35;5;2022-08-19 20:10:35;73;2022-08-19 20:10:35;483;2022-08-19 20:10:35;31;2022-08-19 20:55:24;5;2022-08-19 20:10:35;43;2022-08-19 20:10:35;1;2022-08-19 20:55:24;29.1;2022-08-19 20:10:35;1578623431;2022-08-19 20:35:27;normal
;2022-08-19 20:10:36;6;2022-08-19 20:10:36;73;2022-08-19 20:10:36;483;2022-08-19 20:10:36;31;2022-08-19 20:55:26;5;2022-08-19 20:10:36;43;2022-08-19 20:10:36;1;2022-08-19 20:55:26;29.1;2022-08-19 20:10:36;1578623731;2022-08-19 20:40:25;normal
;2022-08-19 20:10:38;6;2022-08-19 20:10:38;73;2022-08-19 20:10:38;481;2022-08-19 20:10:38;31;2022-08-19 21:00:24;5;2022-08-19 20:10:38;42;2022-08-19 20:10:38;1;2022-08-19 21:00:24;29.1;2022-08-19 20:10:38;1578624031;2022-08-19 20:40:27;normal
;2022-08-19 20:15:25;6;2022-08-19 20:15:25;73;2022-08-19 20:15:25;481;2022-08-19 20:15:25;31;2022-08-19 21:00:26;5;2022-08-19 20:15:25;42;2022-08-19 20:15:25;1;2022-08-19 21:00:26;29.1;2022-08-19 20:15:25;1578624031;2022-08-19 20:45:24;normal
;2022-08-19 20:15:26;5;2022-08-19 20:15:26;73;2022-08-19 20:15:26;493;2022-08-19 20:15:26;32;2022-08-19 21:05:24;5;2022-08-19 20:15:26;43;2022-08-19 20:15:26;1;2022-08-19 21:05:24;29.1;2022-08-19 20:15:26;1578624331;2022-08-19 20:45:27;normal
;2022-08-19 20:20:25;6;2022-08-19 20:20:25;73;2022-08-19 20:20:25;482;2022-08-19 20:20:25;32;2022-08-19 21:05:26;2;2022-08-19 20:20:25;43;2022-08-19 20:20:25;1;2022-08-19 21:05:26;29.1;2022-08-19 20:20:25;1578624631;2022-08-19 20:50:24;normal
;2022-08-19 20:20:27;5;2022-08-19 20:20:27;73;2022-08-19 20:20:27;495;2022-08-19 20:20:27;32;2022-08-19 21:10:25;2;2022-08-19 20:20:27;42;2022-08-19 20:20:27;1;2022-08-19 21:10:25;29.1;2022-08-19 20:20:27;1578624931;2022-08-19 20:50:26;normal
;2022-08-19 20:30:25;5;2022-08-19 20:30:25;73;2022-08-19 20:30:25;495;2022-08-19 20:30:25;32;2022-08-19 21:10:26;2;2022-08-19 20:30:25;42;2022-08-19 20:30:25;1;2022-08-19 21:10:26;29.1;2022-08-19 20:30:25;1578624931;2022-08-19 20:55:24;normal
;2022-08-19 20:30:27;6;2022-08-19 20:30:27;73;2022-08-19 20:30:27;480;2022-08-19 20:30:27;32;2022-08-19 21:15:24;2;2022-08-19 20:30:27;42;2022-08-19 20:30:27;1;2022-08-19 21:15:24;29.1;2022-08-19 20:30:27;1578625231;2022-08-19 20:55:26;normal
;2022-08-19 20:35:25;6;2022-08-19 20:35:25;73;2022-08-19 20:35:25;480;2022-08-19 20:35:25;32;2022-08-19 21:15:26;2;2022-08-19 20:35:25;42;2022-08-19 20:35:25;1;2022-08-19 21:15:26;29.1;2022-08-19 20:35:25;1578625231;2022-08-19 21:00:24;normal
;2022-08-19 20:35:27;6;2022-08-19 20:35:27;73;2022-08-19 20:35:27;486;2022-08-19 20:35:27;32;2022-08-19 21:15:27;2;2022-08-19 20:35:27;42;2022-08-19 20:35:27;1;2022-08-19 21:15:27;29.1;2022-08-19 20:35:27;1578625531;2022-08-19 21:00:26;normal
;2022-08-19 20:40:25;6;2022-08-19 20:40:25;73;2022-08-19 20:40:25;486;2022-08-19 20:40:25;32;2022-08-19 21:15:28;2;2022-08-19 20:40:25;42;2022-08-19 20:40:25;1;2022-08-19 21:15:28;29;2022-08-19 20:40:25;1578625531;2022-08-19 21:05:24;normal
;2022-08-19 20:40:27;6;2022-08-19 20:40:27;73;2022-08-19 20:40:27;475;2022-08-19 20:40:27;32;2022-08-19 21:15:29;2;2022-08-19 20:40:27;42;2022-08-19 20:40:27;1;2022-08-19 21:15:29;29;2022-08-19 20:40:27;1578625831;2022-08-19 21:05:26;normal
;2022-08-19 20:45:24;6;2022-08-19 20:45:24;73;2022-08-19 20:45:24;475;2022-08-19 20:45:24;32;2022-08-19 21:15:30;2;2022-08-19 20:45:24;42;2022-08-19 20:45:24;1;2022-08-19 21:15:30;29;2022-08-19 20:45:24;1578625831;2022-08-19 21:10:25;normal
;2022-08-19 20:45:27;6;2022-08-19 20:45:27;73;2022-08-19 20:45:27;496;2022-08-19 20:45:27;32;2022-08-19 21:15:32;2;2022-08-19 20:45:27;42;2022-08-19 20:45:27;1;2022-08-19 21:15:32;29;2022-08-19 20:45:27;1578626131;2022-08-19 21:10:26;normal
;2022-08-19 20:50:24;6;2022-08-19 20:50:24;73;2022-08-19 20:50:24;496;2022-08-19 20:50:24;32;2022-08-19 21:20:24;2;2022-08-19 20:50:24;42;2022-08-19 20:50:24;1;2022-08-19 21:20:24;29;2022-08-19 20:50:24;1578626131;2022-08-19 21:15:24;normal
;2022-08-19 20:50:26;5;2022-08-19 20:50:26;73;2022-08-19 20:50:26;485;2022-08-19 20:50:26;32;2022-08-19 21:20:26;2;2022-08-19 20:50:26;42;2022-08-19 20:50:26;1;2022-08-19 21:20:26;29;2022-08-19 20:50:26;1578626431;2022-08-19 21:15:26;normal
;2022-08-19 20:55:24;5;2022-08-19 20:55:24;73;2022-08-19 20:55:24;485;2022-08-19 20:55:24;32;2022-08-19 21:20:28;2;2022-08-19 20:55:24;42;2022-08-19 20:55:24;1;2022-08-19 21:20:28;29;2022-08-19 20:55:24;1578626431;2022-08-19 21:15:27;normal
;2022-08-19 20:55:26;5;2022-08-19 20:55:26;73;2022-08-19 20:55:26;477;2022-08-19 20:55:26;32;2022-08-19 21:25:25;2;2022-08-19 20:55:26;42;2022-08-19 20:55:26;1;2022-08-19 21:25:25;29;2022-08-19 20:55:26;1578626731;2022-08-19 21:15:28;normal
;2022-08-19 21:00:24;5;2022-08-19 21:00:24;73;2022-08-19 21:00:24;477;2022-08-19 21:00:24;32;2022-08-19 21:25:27;2;2022-08-19 21:00:24;42;2022-08-19 21:00:24;1;2022-08-19 21:25:27;29;2022-08-19 21:00:24;1578626731;2022-08-19 21:15:29;normal
;2022-08-19 21:00:26;6;2022-08-19 21:00:26;73;2022-08-19 21:00:26;493;2022-08-19 21:00:26;32;2022-08-19 21:30:24;2;2022-08-19 21:00:26;43;2022-08-19 21:00:26;1;2022-08-19 21:30:24;29;2022-08-19 21:00:26;1578627031;2022-08-19 21:15:30;normal
;2022-08-19 21:05:24;6;2022-08-19 21:05:24;73;2022-08-19 21:05:24;493;2022-08-19 21:05:24;32;2022-08-19 21:30:26;2;2022-08-19 21:05:24;43;2022-08-19 21:05:24;1;2022-08-19 21:30:26;29;2022-08-19 21:05:24;1578627031;2022-08-19 21:15:32;normal
;2022-08-19 21:05:26;5;2022-08-19 21:05:26;73;2022-08-19 21:05:26;494;2022-08-19 21:05:26;33;2022-08-19 21:35:24;2;2022-08-19 21:05:26;43;2022-08-19 21:05:26;1;2022-08-19 21:35:24;29;2022-08-19 21:05:26;1578627331;2022-08-19 21:20:24;normal
;2022-08-19 21:10:25;5;2022-08-19 21:10:25;73;2022-08-19 21:10:25;494;2022-08-19 21:10:25;33;2022-08-19 21:35:25;2;2022-08-19 21:10:25;43;2022-08-19 21:10:25;1;2022-08-19 21:35:25;29;2022-08-19 21:10:25;1578627331;2022-08-19 21:20:26;normal
;2022-08-19 21:10:26;6;2022-08-19 21:10:26;73;2022-08-19 21:10:26;487;2022-08-19 21:10:26;33;2022-08-19 21:35:27;2;2022-08-19 21:10:26;42;2022-08-19 21:10:26;1;2022-08-19 21:35:27;29;2022-08-19 21:10:26;1578627631;2022-08-19 21:20:28;normal
;2022-08-19 21:15:24;6;2022-08-19 21:15:24;73;2022-08-19 21:15:24;487;2022-08-19 21:15:24;33;2022-08-19 21:35:29;2;2022-08-19 21:15:24;42;2022-08-19 21:15:24;1;2022-08-19 21:35:29;28.9;2022-08-19 21:15:24;1578627631;2022-08-19 21:25:25;normal
;2022-08-19 21:15:26;6;2022-08-19 21:15:26;73;2022-08-19 21:15:26;481;2022-08-19 21:15:26;33;2022-08-19 21:40:24;2;2022-08-19 21:15:26;42;2022-08-19 21:15:26;1;2022-08-19 21:40:24;28.9;2022-08-19 21:15:26;1578627931;2022-08-19 21:25:27;normal
;2022-08-19 21:15:27;5;2022-08-19 21:15:27;73;2022-08-19 21:15:27;484;2022-08-19 21:15:27;33;2022-08-19 21:40:25;2;2022-08-19 21:15:27;42;2022-08-19 21:15:27;1;2022-08-19 21:40:25;28.9;2022-08-19 21:15:27;1578628231;2022-08-19 21:30:24;normal
;2022-08-19 21:15:28;5;2022-08-19 21:15:28;73;2022-08-19 21:15:28;474;2022-08-19 21:15:28;33;2022-08-19 21:40:27;2;2022-08-19 21:15:28;43;2022-08-19 21:15:28;1;2022-08-19 21:40:27;28.9;2022-08-19 21:15:28;1578628531;2022-08-19 21:30:26;normal
;2022-08-19 21:15:29;6;2022-08-19 21:15:29;73;2022-08-19 21:15:29;475;2022-08-19 21:15:29;33;2022-08-19 21:40:30;2;2022-08-19 21:15:29;43;2022-08-19 21:15:29;1;2022-08-19 21:40:30;28.9;2022-08-19 21:15:29;1578628831;2022-08-19 21:35:24;normal
;2022-08-19 21:15:30;5;2022-08-19 21:15:30;73;2022-08-19 21:15:30;475;2022-08-19 21:15:30;33;2022-08-19 21:45:24;2;2022-08-19 21:15:30;41;2022-08-19 21:15:30;1;2022-08-19 21:45:24;28.9;2022-08-19 21:15:30;1578629131;2022-08-19 21:35:25;normal
;2022-08-19 21:15:32;5;2022-08-19 21:15:32;73;2022-08-19 21:15:32;480;2022-08-19 21:15:32;33;2022-08-19 21:45:26;2;2022-08-19 21:15:32;41;2022-08-19 21:15:32;1;2022-08-19 21:45:26;28.9;2022-08-19 21:15:32;1578629431;2022-08-19 21:35:27;normal
;2022-08-19 21:20:24;5;2022-08-19 21:20:24;73;2022-08-19 21:20:24;480;2022-08-19 21:20:24;33;2022-08-19 21:50:24;2;2022-08-19 21:20:24;41;2022-08-19 21:20:24;1;2022-08-19 21:50:24;28.9;2022-08-19 21:20:24;1578629431;2022-08-19 21:35:29;normal
;2022-08-19 21:20:26;6;2022-08-19 21:20:26;73;2022-08-19 21:20:26;496;2022-08-19 21:20:26;33;2022-08-19 21:50:25;2;2022-08-19 21:20:26;43;2022-08-19 21:20:26;1;2022-08-19 21:50:25;28.9;2022-08-19 21:20:26;1578629731;2022-08-19 21:40:24;normal
;2022-08-19 21:20:28;6;2022-08-19 21:20:28;73;2022-08-19 21:20:28;482;2022-08-19 21:20:28;33;2022-08-19 21:50:26;0;2022-08-19 21:20:28;43;2022-08-19 21:20:28;1;2022-08-19 21:50:26;28.8;2022-08-19 21:20:28;1578630031;2022-08-19 21:40:25;normal
;2022-08-19 21:25:25;6;2022-08-19 21:25:25;73;2022-08-19 21:25:25;482;2022-08-19 21:25:25;33;2022-08-19 21:50:28;2;2022-08-19 21:25:25;43;2022-08-19 21:25:25;1;2022-08-19 21:50:28;28.8;2022-08-19 21:25:25;1578630031;2022-08-19 21:40:27;normal
;2022-08-19 21:25:27;5;2022-08-19 21:25:27;73;2022-08-19 21:25:27;475;2022-08-19 21:25:27;33;2022-08-19 21:50:31;0;2022-08-19 21:25:27;42;2022-08-19 21:25:27;1;2022-08-19 21:50:31;28.8;2022-08-19 21:25:27;1578630331;2022-08-19 21:40:30;normal
;2022-08-19 21:30:24;5;2022-08-19 21:30:24;73;2022-08-19 21:30:24;475;2022-08-19 21:30:24;33;2022-08-19 21:55:24;0;2022-08-19 21:30:24;42;2022-08-19 21:30:24;1;2022-08-19 21:55:24;28.8;2022-08-19 21:30:24;1578630331;2022-08-19 21:45:24;normal
;2022-08-19 21:30:26;5;2022-08-19 21:30:26;73;2022-08-19 21:30:26;478;2022-08-19 21:30:26;33;2022-08-19 22:00:24;0;2022-08-19 21:30:26;42;2022-08-19 21:30:26;1;2022-08-19 22:00:24;28.8;2022-08-19 21:30:26;1578630631;2022-08-19 21:45:26;normal
;2022-08-19 21:35:24;5;2022-08-19 21:35:24;73;2022-08-19 21:35:24;478;2022-08-19 21:35:24;33;2022-08-19 22:00:25;0;2022-08-19 21:35:24;42;2022-08-19 21:35:24;1;2022-08-19 22:00:25;28.8;2022-08-19 21:35:24;1578630631;2022-08-19 21:50:24;normal
;2022-08-19 21:35:25;5;2022-08-19 21:35:25;73;2022-08-19 21:35:25;482;2022-08-19 21:35:25;33;2022-08-19 22:00:26;0;2022-08-19 21:35:25;42;2022-08-19 21:35:25;1;2022-08-19 22:00:26;28.8;2022-08-19 21:35:25;1578630931;2022-08-19 21:50:25;normal
;2022-08-19 21:35:27;5;2022-08-19 21:35:27;73;2022-08-19 21:35:27;478;2022-08-19 21:35:27;33;2022-08-19 22:00:30;0;2022-08-19 21:35:27;41;2022-08-19 21:35:27;1;2022-08-19 22:00:30;28.7;2022-08-19 21:35:27;1578631231;2022-08-19 21:50:26;normal
;2022-08-19 21:35:29;5;2022-08-19 21:35:29;73;2022-08-19 21:35:29;496;2022-08-19 21:35:29;33;2022-08-19 22:05:24;0;2022-08-19 21:35:29;42;2022-08-19 21:35:29;1;2022-08-19 22:05:24;28.7;2022-08-19 21:35:29;1578631531;2022-08-19 21:50:28;normal
;2022-08-19 21:40:24;5;2022-08-19 21:40:24;73;2022-08-19 21:40:24;496;2022-08-19 21:40:24;33;2022-08-19 22:05:26;0;2022-08-19 21:40:24;42;2022-08-19 21:40:24;1;2022-08-19 22:05:26;28.7;2022-08-19 21:40:24;1578631531;2022-08-19 21:50:31;normal
;2022-08-19 21:40:25;5;2022-08-19 21:40:25;73;2022-08-19 21:40:25;488;2022-08-19 21:40:25;33;2022-08-19 22:10:24;0;2022-08-19 21:40:25;42;2022-08-19 21:40:25;1;2022-08-19 22:10:24;28.7;2022-08-19 21:40:25;1578631831;2022-08-19 21:55:24;normal
;2022-08-19 21:40:27;5;2022-08-19 21:40:27;73;2022-08-19 21:40:27;493;2022-08-19 21:40:27;33;2022-08-19 22:10:25;0;2022-08-19 21:40:27;42;2022-08-19 21:40:27;1;2022-08-19 22:10:25;28.7;2022-08-19 21:40:27;1578632131;2022-08-19 22:00:24;normal
;2022-08-19 21:40:30;5;2022-08-19 21:40:30;73;2022-08-19 21:40:30;478;2022-08-19 21:40:30;33;2022-08-19 22:10:26;0;2022-08-19 21:40:30;42;2022-08-19 21:40:30;1;2022-08-19 22:10:26;28.6;2022-08-19 21:40:30;1578632431;2022-08-19 22:00:25;normal
;2022-08-19 21:45:24;5;2022-08-19 21:45:24;73;2022-08-19 21:45:24;478;2022-08-19 21:45:24;33;2022-08-19 22:10:27;0;2022-08-19 21:45:24;42;2022-08-19 21:45:24;1;2022-08-19 22:10:27;28.6;2022-08-19 21:45:24;1578632431;2022-08-19 22:00:26;normal
