c5f6b3c0-172d-11ed-a610-2dd4a9227126;ts_anglevertical;anglevertical;ts_charge;charge;ts_co2;co2;ts_humidity;humidity;ts_illumination;illumination;ts_noise;noise;ts_powerstate;powerstate;ts_temperature;temperature;ts_timestamp;timestamp;ts_type;type
;2022-08-18 12:30:32;83;2022-08-18 12:30:32;68;2022-08-18 12:30:32;601;2022-08-18 12:30:32;34;2022-08-18 12:30:32;12;2022-08-18 12:30:32;43;2022-08-18 12:30:32;1;2022-08-18 12:30:32;31.3;2022-08-18 12:30:32;1660815032;2022-08-18 12:50:32;normal
;2022-08-18 12:35:32;83;2022-08-18 12:35:32;68;2022-08-18 12:35:32;599;2022-08-18 12:35:32;34;2022-08-18 12:35:32;12;2022-08-18 12:35:32;43;2022-08-18 12:35:32;1;2022-08-18 12:35:32;31.3;2022-08-18 12:35:32;1660815332;2022-08-18 12:55:32;normal
;2022-08-18 12:40:32;83;2022-08-18 12:40:32;68;2022-08-18 12:40:32;593;2022-08-18 12:40:32;34;2022-08-18 12:40:32;12;2022-08-18 12:40:32;43;2022-08-18 12:40:32;1;2022-08-18 12:40:32;31.3;2022-08-18 12:40:32;1660815632;2022-08-18 13:00:32;normal
;2022-08-18 12:45:32;82;2022-08-18 12:45:32;68;2022-08-18 12:45:32;604;2022-08-18 12:45:32;34;2022-08-18 12:45:32;12;2022-08-18 12:45:32;43;2022-08-18 12:45:32;1;2022-08-18 12:45:32;31.3;2022-08-18 12:45:32;1660815932;2022-08-18 13:05:32;normal
;2022-08-18 12:50:32;83;2022-08-18 12:50:32;68;2022-08-18 12:50:32;592;2022-08-18 12:50:32;34;2022-08-18 12:50:32;10;2022-08-18 12:50:32;43;2022-08-18 12:50:32;1;2022-08-18 12:50:32;31.3;2022-08-18 12:50:32;1660816232;2022-08-18 13:10:32;normal
;2022-08-18 12:55:32;83;2022-08-18 12:55:32;68;2022-08-18 12:55:32;609;2022-08-18 12:55:32;34;2022-08-18 12:55:32;10;2022-08-18 12:55:32;43;2022-08-18 12:55:32;1;2022-08-18 12:55:32;31.3;2022-08-18 12:55:32;1660816532;2022-08-18 13:15:32;normal
;2022-08-18 13:00:32;83;2022-08-18 13:00:32;68;2022-08-18 13:00:32;596;2022-08-18 13:00:32;33;2022-08-18 13:00:32;10;2022-08-18 13:00:32;43;2022-08-18 13:00:32;1;2022-08-18 13:00:32;31.2;2022-08-18 13:00:32;1660816832;2022-08-18 13:20:32;normal
;2022-08-18 13:05:32;83;2022-08-18 13:05:32;68;2022-08-18 13:05:32;586;2022-08-18 13:05:32;34;2022-08-18 13:05:32;10;2022-08-18 13:05:32;44;2022-08-18 13:05:32;1;2022-08-18 13:05:32;31.2;2022-08-18 13:05:32;1660817132;2022-08-18 13:25:32;normal
;2022-08-18 13:10:32;83;2022-08-18 13:10:32;68;2022-08-18 13:10:32;597;2022-08-18 13:10:32;33;2022-08-18 13:10:32;7;2022-08-18 13:10:32;44;2022-08-18 13:10:32;1;2022-08-18 13:10:32;31.2;2022-08-18 13:10:32;1660817432;2022-08-18 13:30:32;normal
;2022-08-18 13:15:32;83;2022-08-18 13:15:32;68;2022-08-18 13:15:32;570;2022-08-18 13:15:32;33;2022-08-18 13:15:32;7;2022-08-18 13:15:32;43;2022-08-18 13:15:32;1;2022-08-18 13:15:32;31.2;2022-08-18 13:15:32;1660817732;2022-08-18 13:35:32;normal
;2022-08-18 13:20:32;83;2022-08-18 13:20:32;68;2022-08-18 13:20:32;598;2022-08-18 13:20:32;33;2022-08-18 13:20:32;7;2022-08-18 13:20:32;43;2022-08-18 13:20:32;1;2022-08-18 13:20:32;31.2;2022-08-18 13:20:32;1660818032;2022-08-18 13:40:32;normal
;2022-08-18 13:25:32;83;2022-08-18 13:25:32;68;2022-08-18 13:25:32;591;2022-08-18 13:25:32;33;2022-08-18 13:25:32;7;2022-08-18 13:25:32;44;2022-08-18 13:25:32;1;2022-08-18 13:25:32;31.2;2022-08-18 13:25:32;1660818332;2022-08-18 13:45:32;normal
;2022-08-18 13:30:32;83;2022-08-18 13:30:32;68;2022-08-18 13:30:32;599;2022-08-18 13:30:32;33;2022-08-18 13:30:32;5;2022-08-18 13:30:32;44;2022-08-18 13:30:32;1;2022-08-18 13:30:32;31.2;2022-08-18 13:30:32;1660818632;2022-08-18 13:50:32;normal
;2022-08-18 13:35:32;83;2022-08-18 13:35:32;68;2022-08-18 13:35:32;584;2022-08-18 13:35:32;33;2022-08-18 13:35:32;5;2022-08-18 13:35:32;44;2022-08-18 13:35:32;1;2022-08-18 13:35:32;31.2;2022-08-18 13:35:32;1660818932;2022-08-18 13:55:32;normal
;2022-08-18 13:40:32;83;2022-08-18 13:40:32;68;2022-08-18 13:40:32;593;2022-08-18 13:40:32;33;2022-08-18 13:40:32;5;2022-08-18 13:40:32;44;2022-08-18 13:40:32;1;2022-08-18 13:40:32;31.2;2022-08-18 13:40:32;1660819232;2022-08-18 14:00:32;normal
;2022-08-18 13:45:32;83;2022-08-18 13:45:32;68;2022-08-18 13:45:32;596;2022-08-18 13:45:32;33;2022-08-18 13:45:32;5;2022-08-18 13:45:32;44;2022-08-18 13:45:32;1;2022-08-18 13:45:32;31.1;2022-08-18 13:45:32;1660819532;2022-08-18 14:05:32;normal
;2022-08-18 13:50:32;83;2022-08-18 13:50:32;68;2022-08-18 13:50:32;587;2022-08-18 13:50:32;33;2022-08-18 13:50:32;5;2022-08-18 13:50:32;44;2022-08-18 13:50:32;1;2022-08-18 13:50:32;31.1;2022-08-18 13:50:32;1660819832;2022-08-18 14:10:32;normal
;2022-08-18 13:55:32;83;2022-08-18 13:55:32;68;2022-08-18 13:55:32;606;2022-08-18 13:55:32;33;2022-08-18 13:55:32;5;2022-08-18 13:55:32;44;2022-08-18 13:55:32;1;2022-08-18 13:55:32;31.2;2022-08-18 13:55:32;1660820132;2022-08-18 14:15:32;normal
;2022-08-18 14:00:32;87;2022-08-18 14:00:32;68;2022-08-18 14:00:32;586;2022-08-18 14:00:32;32;2022-08-18 14:00:32;5;2022-08-18 14:00:32;44;2022-08-18 14:00:32;1;2022-08-18 14:00:32;31.2;2022-08-18 14:00:32;1660820432;2022-08-18 14:20:32;normal
;2022-08-18 14:05:32;83;2022-08-18 14:05:32;68;2022-08-18 14:05:32;605;2022-08-18 14:05:32;32;2022-08-18 14:05:32;2;2022-08-18 14:05:32;43;2022-08-18 14:05:32;1;2022-08-18 14:05:32;31.1;2022-08-18 14:05:32;1660820732;2022-08-18 14:25:32;normal
;2022-08-18 14:10:32;83;2022-08-18 14:10:32;68;2022-08-18 14:10:32;600;2022-08-18 14:10:32;32;2022-08-18 14:10:32;2;2022-08-18 14:10:32;44;2022-08-18 14:10:32;1;2022-08-18 14:10:32;31.1;2022-08-18 14:10:32;1660821032;2022-08-18 14:30:32;normal
;2022-08-18 14:15:32;83;2022-08-18 14:15:32;68;2022-08-18 14:15:32;590;2022-08-18 14:15:32;32;2022-08-18 14:15:32;2;2022-08-18 14:15:32;44;2022-08-18 14:15:32;1;2022-08-18 14:15:32;31.1;2022-08-18 14:15:32;1660821332;2022-08-18 14:35:32;normal
;2022-08-18 14:20:32;83;2022-08-18 14:20:32;68;2022-08-18 14:20:32;595;2022-08-18 14:20:32;32;2022-08-18 14:20:32;2;2022-08-18 14:20:32;44;2022-08-18 14:20:32;1;2022-08-18 14:20:32;31.1;2022-08-18 14:20:32;1660821632;2022-08-18 14:40:32;normal
;2022-08-18 14:25:32;83;2022-08-18 14:25:32;68;2022-08-18 14:25:32;607;2022-08-18 14:25:32;31;2022-08-18 14:25:32;2;2022-08-18 14:25:32;43;2022-08-18 14:25:32;1;2022-08-18 14:25:32;31;2022-08-18 14:25:32;1660821932;2022-08-18 14:45:32;normal
;2022-08-18 14:30:32;83;2022-08-18 14:30:32;68;2022-08-18 14:30:32;595;2022-08-18 14:30:32;31;2022-08-18 14:30:32;2;2022-08-18 14:30:32;44;2022-08-18 14:30:32;1;2022-08-18 14:30:32;31;2022-08-18 14:30:32;1660822232;2022-08-18 14:50:32;normal
;2022-08-18 14:35:32;82;2022-08-18 14:35:32;68;2022-08-18 14:35:32;589;2022-08-18 14:35:32;31;2022-08-18 14:35:32;2;2022-08-18 14:35:32;44;2022-08-18 14:35:32;1;2022-08-18 14:35:32;31;2022-08-18 14:35:32;1660822532;2022-08-18 14:55:32;normal
;2022-08-18 14:40:32;85;2022-08-18 14:40:32;68;2022-08-18 14:40:32;594;2022-08-18 14:40:32;31;2022-08-18 14:40:32;2;2022-08-18 14:40:32;44;2022-08-18 14:40:32;1;2022-08-18 14:40:32;31;2022-08-18 14:40:32;1660822832;2022-08-18 15:00:32;normal
;2022-08-18 14:45:32;83;2022-08-18 14:45:32;68;2022-08-18 14:45:32;584;2022-08-18 14:45:32;31;2022-08-18 14:45:32;2;2022-08-18 14:45:32;44;2022-08-18 14:45:32;1;2022-08-18 14:45:32;31;2022-08-18 14:45:32;1660823132;2022-08-18 15:05:32;normal
;2022-08-18 14:50:32;83;2022-08-18 14:50:32;68;2022-08-18 14:50:32;599;2022-08-18 14:50:32;31;2022-08-18 14:50:32;2;2022-08-18 14:50:32;44;2022-08-18 14:50:32;1;2022-08-18 14:50:32;31;2022-08-18 14:50:32;1660823432;2022-08-18 15:10:32;normal
;2022-08-18 14:55:32;83;2022-08-18 14:55:32;68;2022-08-18 14:55:32;591;2022-08-18 14:55:32;31;2022-08-18 14:55:32;2;2022-08-18 14:55:32;44;2022-08-18 14:55:32;1;2022-08-18 14:55:32;31;2022-08-18 14:55:32;1660823732;2022-08-18 15:15:32;normal
;2022-08-18 15:00:32;83;2022-08-18 15:00:32;68;2022-08-18 15:00:32;599;2022-08-18 15:00:32;30;2022-08-18 15:00:32;2;2022-08-18 15:00:32;44;2022-08-18 15:00:32;1;2022-08-18 15:00:32;30.9;2022-08-18 15:00:32;1660824032;2022-08-18 15:20:32;normal
;2022-08-18 15:05:32;83;2022-08-18 15:05:32;68;2022-08-18 15:05:32;593;2022-08-18 15:05:32;30;2022-08-18 15:05:32;2;2022-08-18 15:05:32;44;2022-08-18 15:05:32;1;2022-08-18 15:05:32;30.9;2022-08-18 15:05:32;1660824332;2022-08-18 15:25:32;normal
;2022-08-18 15:10:32;82;2022-08-18 15:10:32;68;2022-08-18 15:10:32;590;2022-08-18 15:10:32;30;2022-08-18 15:10:32;2;2022-08-18 15:10:32;44;2022-08-18 15:10:32;1;2022-08-18 15:10:32;30.9;2022-08-18 15:10:32;1660824632;2022-08-18 15:30:32;normal
;2022-08-18 15:15:32;83;2022-08-18 15:15:32;68;2022-08-18 15:15:32;588;2022-08-18 15:15:32;30;2022-08-18 15:15:32;2;2022-08-18 15:15:32;44;2022-08-18 15:15:32;1;2022-08-18 15:15:32;30.9;2022-08-18 15:15:32;1660824932;2022-08-18 15:35:32;normal
;2022-08-18 15:20:32;82;2022-08-18 15:20:32;68;2022-08-18 15:20:32;593;2022-08-18 15:20:32;30;2022-08-18 15:20:32;2;2022-08-18 15:20:32;44;2022-08-18 15:20:32;1;2022-08-18 15:20:32;30.9;2022-08-18 15:20:32;1660825232;2022-08-18 15:40:32;normal
;2022-08-18 15:25:32;84;2022-08-18 15:25:32;68;2022-08-18 15:25:32;614;2022-08-18 15:25:32;29;2022-08-18 15:25:32;2;2022-08-18 15:25:32;44;2022-08-18 15:25:32;1;2022-08-18 15:25:32;30.9;2022-08-18 15:25:32;1660825532;2022-08-18 15:45:32;normal
;2022-08-18 15:30:32;83;2022-08-18 15:30:32;68;2022-08-18 15:30:32;607;2022-08-18 15:30:32;29;2022-08-18 15:30:32;2;2022-08-18 15:30:32;44;2022-08-18 15:30:32;1;2022-08-18 15:30:32;30.9;2022-08-18 15:30:32;1660825832;2022-08-18 15:50:32;normal
;2022-08-18 15:35:32;79;2022-08-18 15:35:32;68;2022-08-18 15:35:32;601;2022-08-18 15:35:32;29;2022-08-18 15:35:32;2;2022-08-18 15:35:32;44;2022-08-18 15:35:32;1;2022-08-18 15:35:32;30.9;2022-08-18 15:35:32;1660826132;2022-08-18 15:55:32;normal
;2022-08-18 15:40:32;83;2022-08-18 15:40:32;68;2022-08-18 15:40:32;601;2022-08-18 15:40:32;29;2022-08-18 15:40:32;2;2022-08-18 15:40:32;44;2022-08-18 15:40:32;1;2022-08-18 15:40:32;30.8;2022-08-18 15:40:32;1660826432;2022-08-18 16:00:32;normal
;2022-08-18 15:45:32;82;2022-08-18 15:45:32;68;2022-08-18 15:45:32;592;2022-08-18 15:45:32;29;2022-08-18 15:45:32;2;2022-08-18 15:45:32;44;2022-08-18 15:45:32;1;2022-08-18 15:45:32;30.9;2022-08-18 15:45:32;1660826732;2022-08-18 16:05:32;normal
;2022-08-18 15:50:32;83;2022-08-18 15:50:32;68;2022-08-18 15:50:32;620;2022-08-18 15:50:32;28;2022-08-18 15:50:32;2;2022-08-18 15:50:32;44;2022-08-18 15:50:32;1;2022-08-18 15:50:32;30.8;2022-08-18 15:50:32;1660827032;2022-08-18 16:10:32;normal
;2022-08-18 15:55:32;83;2022-08-18 15:55:32;68;2022-08-18 15:55:32;596;2022-08-18 15:55:32;28;2022-08-18 15:55:32;2;2022-08-18 15:55:32;44;2022-08-18 15:55:32;1;2022-08-18 15:55:32;30.8;2022-08-18 15:55:32;1660827332;2022-08-18 16:15:32;normal
;2022-08-18 16:00:32;84;2022-08-18 16:00:32;68;2022-08-18 16:00:32;597;2022-08-18 16:00:32;28;2022-08-18 16:00:32;2;2022-08-18 16:00:32;44;2022-08-18 16:00:32;1;2022-08-18 16:00:32;30.8;2022-08-18 16:00:32;1660827632;2022-08-18 16:20:32;normal
;2022-08-18 16:05:32;83;2022-08-18 16:05:32;68;2022-08-18 16:05:32;608;2022-08-18 16:05:32;28;2022-08-18 16:05:32;2;2022-08-18 16:05:32;44;2022-08-18 16:05:32;1;2022-08-18 16:05:32;30.8;2022-08-18 16:05:32;1660827932;2022-08-18 16:25:32;normal
;2022-08-18 16:10:32;83;2022-08-18 16:10:32;68;2022-08-18 16:10:32;601;2022-08-18 16:10:32;28;2022-08-18 16:10:32;2;2022-08-18 16:10:32;44;2022-08-18 16:10:32;1;2022-08-18 16:10:32;30.8;2022-08-18 16:10:32;1660828232;2022-08-18 16:30:32;normal
;2022-08-18 16:15:32;83;2022-08-18 16:15:32;68;2022-08-18 16:15:32;579;2022-08-18 16:15:32;28;2022-08-18 16:15:32;2;2022-08-18 16:15:32;44;2022-08-18 16:15:32;1;2022-08-18 16:15:32;30.8;2022-08-18 16:15:32;1660828532;2022-08-18 16:35:32;normal
;2022-08-18 16:20:32;82;2022-08-18 16:20:32;68;2022-08-18 16:20:32;605;2022-08-18 16:20:32;28;2022-08-18 16:20:32;2;2022-08-18 16:20:32;44;2022-08-18 16:20:32;1;2022-08-18 16:20:32;30.8;2022-08-18 16:20:32;1660828832;2022-08-18 16:40:32;normal
;2022-08-18 16:25:32;83;2022-08-18 16:25:32;68;2022-08-18 16:25:32;593;2022-08-18 16:25:32;28;2022-08-18 16:25:32;2;2022-08-18 16:25:32;44;2022-08-18 16:25:32;1;2022-08-18 16:25:32;30.8;2022-08-18 16:25:32;1660829132;2022-08-18 16:45:32;normal
;2022-08-18 16:30:32;83;2022-08-18 16:30:32;68;2022-08-18 16:30:32;595;2022-08-18 16:30:32;28;2022-08-18 16:30:32;2;2022-08-18 16:30:32;44;2022-08-18 16:30:32;1;2022-08-18 16:30:32;30.8;2022-08-18 16:30:32;1660829432;2022-08-18 16:50:32;normal
;2022-08-18 16:35:32;82;2022-08-18 16:35:32;68;2022-08-18 16:35:32;595;2022-08-18 16:35:32;28;2022-08-18 16:35:32;2;2022-08-18 16:35:32;44;2022-08-18 16:35:32;1;2022-08-18 16:35:32;30.8;2022-08-18 16:35:32;1660829732;2022-08-18 16:55:32;normal
;2022-08-18 16:40:32;82;2022-08-18 16:40:32;68;2022-08-18 16:40:32;599;2022-08-18 16:40:32;28;2022-08-18 16:40:32;2;2022-08-18 16:40:32;44;2022-08-18 16:40:32;1;2022-08-18 16:40:32;30.7;2022-08-18 16:40:32;1660830032;2022-08-18 17:00:32;normal
;2022-08-18 16:45:32;83;2022-08-18 16:45:32;68;2022-08-18 16:45:32;583;2022-08-18 16:45:32;28;2022-08-18 16:45:32;2;2022-08-18 16:45:32;44;2022-08-18 16:45:32;1;2022-08-18 16:45:32;30.7;2022-08-18 16:45:32;1660830332;2022-08-18 17:05:32;normal
;2022-08-18 16:50:32;83;2022-08-18 16:50:32;68;2022-08-18 16:50:32;596;2022-08-18 16:50:32;28;2022-08-18 16:50:32;2;2022-08-18 16:50:32;44;2022-08-18 16:50:32;1;2022-08-18 16:50:32;30.7;2022-08-18 16:50:32;1660830632;2022-08-18 17:10:32;normal
;2022-08-18 16:55:32;84;2022-08-18 16:55:32;68;2022-08-18 16:55:32;596;2022-08-18 16:55:32;28;2022-08-18 16:55:32;2;2022-08-18 16:55:32;44;2022-08-18 16:55:32;1;2022-08-18 16:55:32;30.7;2022-08-18 16:55:32;1660830932;2022-08-18 17:15:32;normal
;2022-08-18 17:00:32;83;2022-08-18 17:00:32;68;2022-08-18 17:00:32;591;2022-08-18 17:00:32;28;2022-08-18 17:00:32;2;2022-08-18 17:00:32;44;2022-08-18 17:00:32;1;2022-08-18 17:00:32;30.7;2022-08-18 17:00:32;1660831232;2022-08-18 17:20:32;normal
;2022-08-18 17:05:32;83;2022-08-18 17:05:32;68;2022-08-18 17:05:32;609;2022-08-18 17:05:32;29;2022-08-18 17:05:32;2;2022-08-18 17:05:32;44;2022-08-18 17:05:32;1;2022-08-18 17:05:32;30.7;2022-08-18 17:05:32;1660831532;2022-08-18 17:25:32;normal
;2022-08-18 17:10:32;83;2022-08-18 17:10:32;68;2022-08-18 17:10:32;591;2022-08-18 17:10:32;29;2022-08-18 17:10:32;2;2022-08-18 17:10:32;44;2022-08-18 17:10:32;1;2022-08-18 17:10:32;30.7;2022-08-18 17:10:32;1660831832;2022-08-18 17:30:32;normal
;2022-08-18 17:15:32;83;2022-08-18 17:15:32;68;2022-08-18 17:15:32;587;2022-08-18 17:15:32;29;2022-08-18 17:15:32;2;2022-08-18 17:15:32;44;2022-08-18 17:15:32;1;2022-08-18 17:15:32;30.7;2022-08-18 17:15:32;1660832132;2022-08-18 17:35:32;normal
;2022-08-18 17:20:32;84;2022-08-18 17:20:32;68;2022-08-18 17:20:32;596;2022-08-18 17:20:32;29;2022-08-18 17:20:32;2;2022-08-18 17:20:32;44;2022-08-18 17:20:32;1;2022-08-18 17:20:32;30.7;2022-08-18 17:20:32;1660832432;2022-08-18 17:40:32;normal
;2022-08-18 17:25:32;83;2022-08-18 17:25:32;67;2022-08-18 17:25:32;598;2022-08-18 17:25:32;28;2022-08-18 17:25:32;2;2022-08-18 17:25:32;44;2022-08-18 17:25:32;1;2022-08-18 17:25:32;30.7;2022-08-18 17:25:32;1660832732;2022-08-18 17:45:32;normal
;2022-08-18 17:30:32;83;2022-08-18 17:30:32;67;2022-08-18 17:30:32;601;2022-08-18 17:30:32;29;2022-08-18 17:30:32;2;2022-08-18 17:30:32;44;2022-08-18 17:30:32;1;2022-08-18 17:30:32;30.7;2022-08-18 17:30:32;1660833032;2022-08-18 17:50:32;normal
;2022-08-18 17:35:32;83;2022-08-18 17:35:32;67;2022-08-18 17:35:32;611;2022-08-18 17:35:32;29;2022-08-18 17:35:32;2;2022-08-18 17:35:32;44;2022-08-18 17:35:32;1;2022-08-18 17:35:32;30.7;2022-08-18 17:35:32;1660833332;2022-08-18 17:55:32;normal
;2022-08-18 17:40:32;82;2022-08-18 17:40:32;67;2022-08-18 17:40:32;594;2022-08-18 17:40:32;29;2022-08-18 17:40:32;2;2022-08-18 17:40:32;44;2022-08-18 17:40:32;1;2022-08-18 17:40:32;30.7;2022-08-18 17:40:32;1660833632;2022-08-18 18:00:32;normal
;2022-08-18 17:45:32;83;2022-08-18 17:45:32;67;2022-08-18 17:45:32;606;2022-08-18 17:45:32;29;2022-08-18 17:45:32;2;2022-08-18 17:45:32;44;2022-08-18 17:45:32;1;2022-08-18 17:45:32;30.7;2022-08-18 17:45:32;1660833932;2022-08-18 18:05:32;normal
;2022-08-18 17:50:32;83;2022-08-18 17:50:32;67;2022-08-18 17:50:32;599;2022-08-18 17:50:32;29;2022-08-18 17:50:32;2;2022-08-18 17:50:32;44;2022-08-18 17:50:32;1;2022-08-18 17:50:32;30.7;2022-08-18 17:50:32;1660834232;2022-08-18 18:10:32;normal
;2022-08-18 17:55:32;82;2022-08-18 17:55:32;67;2022-08-18 17:55:32;592;2022-08-18 17:55:32;29;2022-08-18 17:55:32;2;2022-08-18 17:55:32;44;2022-08-18 17:55:32;1;2022-08-18 17:55:32;30.7;2022-08-18 17:55:32;1660834532;2022-08-18 18:15:32;normal
;2022-08-18 18:00:32;83;2022-08-18 18:00:32;67;2022-08-18 18:00:32;606;2022-08-18 18:00:32;29;2022-08-18 18:00:32;2;2022-08-18 18:00:32;44;2022-08-18 18:00:32;1;2022-08-18 18:00:32;30.7;2022-08-18 18:00:32;1660834832;2022-08-18 18:20:32;normal
;2022-08-18 18:05:32;83;2022-08-18 18:05:32;67;2022-08-18 18:05:32;588;2022-08-18 18:05:32;29;2022-08-18 18:05:32;2;2022-08-18 18:05:32;44;2022-08-18 18:05:32;1;2022-08-18 18:05:32;30.7;2022-08-18 18:05:32;1660835132;2022-08-18 18:25:32;normal
;2022-08-18 18:10:32;83;2022-08-18 18:10:32;67;2022-08-18 18:10:32;619;2022-08-18 18:10:32;29;2022-08-18 18:10:32;2;2022-08-18 18:10:32;44;2022-08-18 18:10:32;1;2022-08-18 18:10:32;30.7;2022-08-18 18:10:32;1660835432;2022-08-18 18:30:32;normal
;2022-08-18 18:15:32;83;2022-08-18 18:15:32;67;2022-08-18 18:15:32;602;2022-08-18 18:15:32;29;2022-08-18 18:15:32;2;2022-08-18 18:15:32;44;2022-08-18 18:15:32;1;2022-08-18 18:15:32;30.6;2022-08-18 18:15:32;1660835732;2022-08-18 18:35:32;normal
;2022-08-18 18:20:32;83;2022-08-18 18:20:32;67;2022-08-18 18:20:32;598;2022-08-18 18:20:32;29;2022-08-18 18:20:32;2;2022-08-18 18:20:32;44;2022-08-18 18:20:32;1;2022-08-18 18:20:32;30.6;2022-08-18 18:20:32;1660836032;2022-08-18 18:40:32;normal
;2022-08-18 18:25:32;83;2022-08-18 18:25:32;67;2022-08-18 18:25:32;601;2022-08-18 18:25:32;29;2022-08-18 18:25:32;2;2022-08-18 18:25:32;44;2022-08-18 18:25:32;1;2022-08-18 18:25:32;30.6;2022-08-18 18:25:32;1660836332;2022-08-18 18:45:32;normal
;2022-08-18 18:30:32;83;2022-08-18 18:30:32;67;2022-08-18 18:30:32;607;2022-08-18 18:30:32;29;2022-08-18 18:30:32;2;2022-08-18 18:30:32;44;2022-08-18 18:30:32;1;2022-08-18 18:30:32;30.6;2022-08-18 18:30:32;1660836632;2022-08-18 18:50:32;normal
;2022-08-18 18:35:32;82;2022-08-18 18:35:32;67;2022-08-18 18:35:32;590;2022-08-18 18:35:32;29;2022-08-18 18:35:32;2;2022-08-18 18:35:32;44;2022-08-18 18:35:32;1;2022-08-18 18:35:32;30.6;2022-08-18 18:35:32;1660836932;2022-08-18 18:55:32;normal
;2022-08-18 18:40:32;83;2022-08-18 18:40:32;67;2022-08-18 18:40:32;590;2022-08-18 18:40:32;28;2022-08-18 18:40:32;2;2022-08-18 18:40:32;44;2022-08-18 18:40:32;1;2022-08-18 18:40:32;30.6;2022-08-18 18:40:32;1660837232;2022-08-18 19:00:32;normal
;2022-08-18 18:45:32;83;2022-08-18 18:45:32;67;2022-08-18 18:45:32;600;2022-08-18 18:45:32;28;2022-08-18 18:45:32;2;2022-08-18 18:45:32;44;2022-08-18 18:45:32;1;2022-08-18 18:45:32;30.6;2022-08-18 18:45:32;1660837532;2022-08-18 19:05:32;normal
;2022-08-18 18:50:32;83;2022-08-18 18:50:32;67;2022-08-18 18:50:32;595;2022-08-18 18:50:32;28;2022-08-18 18:50:32;2;2022-08-18 18:50:32;44;2022-08-18 18:50:32;1;2022-08-18 18:50:32;30.6;2022-08-18 18:50:32;1660837832;2022-08-18 19:10:32;normal
;2022-08-18 18:55:32;83;2022-08-18 18:55:32;67;2022-08-18 18:55:32;601;2022-08-18 18:55:32;28;2022-08-18 18:55:32;0;2022-08-18 18:55:32;44;2022-08-18 18:55:32;1;2022-08-18 18:55:32;30.6;2022-08-18 18:55:32;1660838132;2022-08-18 19:15:32;normal
;2022-08-18 19:00:32;83;2022-08-18 19:00:32;67;2022-08-18 19:00:32;613;2022-08-18 19:00:32;29;2022-08-18 19:00:32;0;2022-08-18 19:00:32;44;2022-08-18 19:00:32;1;2022-08-18 19:00:32;30.6;2022-08-18 19:00:32;1660838432;2022-08-18 19:20:32;normal
;2022-08-18 19:05:32;82;2022-08-18 19:05:32;67;2022-08-18 19:05:32;604;2022-08-18 19:05:32;28;2022-08-18 19:05:32;0;2022-08-18 19:05:32;44;2022-08-18 19:05:32;1;2022-08-18 19:05:32;30.6;2022-08-18 19:05:32;1660838732;2022-08-18 19:25:32;normal
;2022-08-18 19:10:32;84;2022-08-18 19:10:32;67;2022-08-18 19:10:32;599;2022-08-18 19:10:32;28;2022-08-18 19:10:32;0;2022-08-18 19:10:32;44;2022-08-18 19:10:32;1;2022-08-18 19:10:32;30.6;2022-08-18 19:10:32;1660839032;2022-08-18 19:30:32;normal
;2022-08-18 19:15:32;83;2022-08-18 19:15:32;67;2022-08-18 19:15:32;599;2022-08-18 19:15:32;29;2022-08-18 19:15:32;0;2022-08-18 19:15:32;44;2022-08-18 19:15:32;1;2022-08-18 19:15:32;30.6;2022-08-18 19:15:32;1660839332;2022-08-18 19:35:32;normal
;2022-08-18 19:20:32;83;2022-08-18 19:20:32;67;2022-08-18 19:20:32;584;2022-08-18 19:20:32;28;2022-08-18 19:20:32;0;2022-08-18 19:20:32;43;2022-08-18 19:20:32;1;2022-08-18 19:20:32;30.5;2022-08-18 19:20:32;1660839632;2022-08-18 19:40:32;normal
;2022-08-18 19:25:32;83;2022-08-18 19:25:32;67;2022-08-18 19:25:32;576;2022-08-18 19:25:32;28;2022-08-18 19:25:32;0;2022-08-18 19:25:32;44;2022-08-18 19:25:32;1;2022-08-18 19:25:32;30.5;2022-08-18 19:25:32;1660839932;2022-08-18 19:45:32;normal
;2022-08-18 19:30:32;83;2022-08-18 19:30:32;67;2022-08-18 19:30:32;581;2022-08-18 19:30:32;28;2022-08-18 19:30:32;0;2022-08-18 19:30:32;44;2022-08-18 19:30:32;1;2022-08-18 19:30:32;30.5;2022-08-18 19:30:32;1660840232;2022-08-18 19:50:32;normal
;2022-08-18 19:35:32;83;2022-08-18 19:35:32;67;2022-08-18 19:35:32;586;2022-08-18 19:35:32;29;2022-08-18 19:35:32;0;2022-08-18 19:35:32;44;2022-08-18 19:35:32;1;2022-08-18 19:35:32;30.5;2022-08-18 19:35:32;1660840532;2022-08-18 19:55:32;normal
;2022-08-18 19:40:32;83;2022-08-18 19:40:32;67;2022-08-18 19:40:32;592;2022-08-18 19:40:32;29;2022-08-18 19:40:32;0;2022-08-18 19:40:32;44;2022-08-18 19:40:32;1;2022-08-18 19:40:32;30.5;2022-08-18 19:40:32;1660840832;2022-08-18 20:00:32;normal
;2022-08-18 19:45:32;83;2022-08-18 19:45:32;67;2022-08-18 19:45:32;597;2022-08-18 19:45:32;29;2022-08-18 19:45:32;0;2022-08-18 19:45:32;44;2022-08-18 19:45:32;1;2022-08-18 19:45:32;30.5;2022-08-18 19:45:32;1660841132;2022-08-18 20:05:32;normal
