edaae300-172d-11ed-a610-2dd4a9227126;ts_anglevertical;anglevertical;ts_charge;charge;ts_co2;co2;ts_humidity;humidity;ts_illumination;illumination;ts_noise;noise;ts_powerstate;powerstate;ts_temperature;temperature;ts_timestamp;timestamp;ts_type;type
;2022-08-30 20:50:30;88;2022-08-30 20:50:30;33;2022-08-30 20:50:30;636;2022-08-30 20:50:30;40;2022-08-30 20:50:30;0;2022-08-30 20:50:30;45;2022-08-30 20:50:30;1;2022-08-30 20:50:30;30.7;2022-08-30 20:50:30;1661881830;2022-08-30 21:05:30;normal
;2022-08-30 20:55:30;88;2022-08-30 20:55:30;33;2022-08-30 20:55:30;650;2022-08-30 20:55:30;40;2022-08-30 20:55:30;0;2022-08-30 20:55:30;45;2022-08-30 20:55:30;1;2022-08-30 20:55:30;30.7;2022-08-30 20:55:30;1661882130;2022-08-30 21:10:30;normal
;2022-08-30 21:00:30;88;2022-08-30 21:00:30;33;2022-08-30 21:00:30;642;2022-08-30 21:00:30;40;2022-08-30 21:00:30;0;2022-08-30 21:00:30;45;2022-08-30 21:00:30;1;2022-08-30 21:00:30;30.7;2022-08-30 21:00:30;1661882430;2022-08-30 21:15:30;normal
;2022-08-30 21:05:30;86;2022-08-30 21:05:30;33;2022-08-30 21:05:30;648;2022-08-30 21:05:30;40;2022-08-30 21:05:30;0;2022-08-30 21:05:30;46;2022-08-30 21:05:30;1;2022-08-30 21:05:30;30.7;2022-08-30 21:05:30;1661882730;2022-08-30 21:20:30;normal
;2022-08-30 21:10:30;88;2022-08-30 21:10:30;33;2022-08-30 21:10:30;654;2022-08-30 21:10:30;40;2022-08-30 21:10:30;0;2022-08-30 21:10:30;45;2022-08-30 21:10:30;1;2022-08-30 21:10:30;30.6;2022-08-30 21:10:30;1661883030;2022-08-30 21:25:30;normal
;2022-08-30 21:15:30;88;2022-08-30 21:15:30;33;2022-08-30 21:15:30;646;2022-08-30 21:15:30;40;2022-08-30 21:15:30;0;2022-08-30 21:15:30;45;2022-08-30 21:15:30;1;2022-08-30 21:15:30;30.7;2022-08-30 21:15:30;1661883330;2022-08-30 21:30:30;normal
;2022-08-30 21:20:30;88;2022-08-30 21:20:30;33;2022-08-30 21:20:30;654;2022-08-30 21:20:30;40;2022-08-30 21:20:30;0;2022-08-30 21:20:30;45;2022-08-30 21:20:30;1;2022-08-30 21:20:30;30.6;2022-08-30 21:20:30;1661883630;2022-08-30 21:35:30;normal
;2022-08-30 21:25:30;88;2022-08-30 21:25:30;33;2022-08-30 21:25:30;629;2022-08-30 21:25:30;40;2022-08-30 21:25:30;0;2022-08-30 21:25:30;45;2022-08-30 21:25:30;1;2022-08-30 21:25:30;30.6;2022-08-30 21:25:30;1661883930;2022-08-30 21:40:30;normal
;2022-08-30 21:30:30;88;2022-08-30 21:30:30;33;2022-08-30 21:30:30;641;2022-08-30 21:30:30;40;2022-08-30 21:30:30;0;2022-08-30 21:30:30;45;2022-08-30 21:30:30;1;2022-08-30 21:30:30;30.6;2022-08-30 21:30:30;1661884230;2022-08-30 21:45:30;normal
;2022-08-30 21:35:30;88;2022-08-30 21:35:30;33;2022-08-30 21:35:30;644;2022-08-30 21:35:30;40;2022-08-30 21:35:30;0;2022-08-30 21:35:30;45;2022-08-30 21:35:30;1;2022-08-30 21:35:30;30.6;2022-08-30 21:35:30;1661884530;2022-08-30 21:50:30;normal
;2022-08-30 21:40:30;88;2022-08-30 21:40:30;33;2022-08-30 21:40:30;629;2022-08-30 21:40:30;40;2022-08-30 21:40:30;0;2022-08-30 21:40:30;45;2022-08-30 21:40:30;1;2022-08-30 21:40:30;30.6;2022-08-30 21:40:30;1661884830;2022-08-30 21:55:30;normal
;2022-08-30 21:45:30;88;2022-08-30 21:45:30;33;2022-08-30 21:45:30;643;2022-08-30 21:45:30;40;2022-08-30 21:45:30;0;2022-08-30 21:45:30;45;2022-08-30 21:45:30;1;2022-08-30 21:45:30;30.6;2022-08-30 21:45:30;1661885130;2022-08-30 22:00:30;normal
;2022-08-30 21:50:30;88;2022-08-30 21:50:30;33;2022-08-30 21:50:30;640;2022-08-30 21:50:30;40;2022-08-30 21:50:30;0;2022-08-30 21:50:30;45;2022-08-30 21:50:30;1;2022-08-30 21:50:30;30.6;2022-08-30 21:50:30;1661885430;2022-08-30 22:05:30;normal
;2022-08-30 21:55:30;88;2022-08-30 21:55:30;33;2022-08-30 21:55:30;630;2022-08-30 21:55:30;40;2022-08-30 21:55:30;0;2022-08-30 21:55:30;45;2022-08-30 21:55:30;1;2022-08-30 21:55:30;30.6;2022-08-30 21:55:30;1661885730;2022-08-30 22:10:30;normal
;2022-08-30 22:00:30;88;2022-08-30 22:00:30;33;2022-08-30 22:00:30;640;2022-08-30 22:00:30;40;2022-08-30 22:00:30;0;2022-08-30 22:00:30;45;2022-08-30 22:00:30;1;2022-08-30 22:00:30;30.6;2022-08-30 22:00:30;1661886030;2022-08-30 22:15:30;normal
;2022-08-30 22:05:30;88;2022-08-30 22:05:30;33;2022-08-30 22:05:30;632;2022-08-30 22:05:30;41;2022-08-30 22:05:30;0;2022-08-30 22:05:30;45;2022-08-30 22:05:30;1;2022-08-30 22:05:30;30.5;2022-08-30 22:05:30;1661886330;2022-08-30 22:20:30;normal
;2022-08-30 22:10:30;87;2022-08-30 22:10:30;33;2022-08-30 22:10:30;624;2022-08-30 22:10:30;41;2022-08-30 22:10:30;0;2022-08-30 22:10:30;45;2022-08-30 22:10:30;1;2022-08-30 22:10:30;30.5;2022-08-30 22:10:30;1661886630;2022-08-30 22:25:30;normal
;2022-08-30 22:15:30;87;2022-08-30 22:15:30;33;2022-08-30 22:15:30;633;2022-08-30 22:15:30;41;2022-08-30 22:15:30;0;2022-08-30 22:15:30;45;2022-08-30 22:15:30;1;2022-08-30 22:15:30;30.5;2022-08-30 22:15:30;1661886930;2022-08-30 22:30:30;normal
;2022-08-30 22:20:30;89;2022-08-30 22:20:30;33;2022-08-30 22:20:30;632;2022-08-30 22:20:30;41;2022-08-30 22:20:30;0;2022-08-30 22:20:30;45;2022-08-30 22:20:30;1;2022-08-30 22:20:30;30.5;2022-08-30 22:20:30;1661887230;2022-08-30 22:35:30;normal
;2022-08-30 22:25:30;88;2022-08-30 22:25:30;33;2022-08-30 22:25:30;629;2022-08-30 22:25:30;40;2022-08-30 22:25:30;0;2022-08-30 22:25:30;45;2022-08-30 22:25:30;1;2022-08-30 22:25:30;30.5;2022-08-30 22:25:30;1661887530;2022-08-30 22:40:30;normal
;2022-08-30 22:30:30;88;2022-08-30 22:30:30;33;2022-08-30 22:30:30;615;2022-08-30 22:30:30;40;2022-08-30 22:30:30;0;2022-08-30 22:30:30;45;2022-08-30 22:30:30;1;2022-08-30 22:30:30;30.5;2022-08-30 22:30:30;1661887830;2022-08-30 22:45:30;normal
;2022-08-30 22:35:30;88;2022-08-30 22:35:30;33;2022-08-30 22:35:30;617;2022-08-30 22:35:30;40;2022-08-30 22:35:30;0;2022-08-30 22:35:30;45;2022-08-30 22:35:30;1;2022-08-30 22:35:30;30.5;2022-08-30 22:35:30;1661888130;2022-08-30 22:50:30;normal
;2022-08-30 22:40:30;88;2022-08-30 22:40:30;33;2022-08-30 22:40:30;642;2022-08-30 22:40:30;40;2022-08-30 22:40:30;0;2022-08-30 22:40:30;45;2022-08-30 22:40:30;1;2022-08-30 22:40:30;30.5;2022-08-30 22:40:30;1661888430;2022-08-30 22:55:30;normal
;2022-08-30 22:45:30;88;2022-08-30 22:45:30;33;2022-08-30 22:45:30;643;2022-08-30 22:45:30;40;2022-08-30 22:45:30;0;2022-08-30 22:45:30;45;2022-08-30 22:45:30;1;2022-08-30 22:45:30;30.5;2022-08-30 22:45:30;1661888730;2022-08-30 23:00:30;normal
;2022-08-30 22:50:30;88;2022-08-30 22:50:30;33;2022-08-30 22:50:30;628;2022-08-30 22:50:30;41;2022-08-30 22:50:30;0;2022-08-30 22:50:30;45;2022-08-30 22:50:30;1;2022-08-30 22:50:30;30.5;2022-08-30 22:50:30;1661889030;2022-08-30 23:05:30;normal
;2022-08-30 22:55:30;89;2022-08-30 22:55:30;33;2022-08-30 22:55:30;643;2022-08-30 22:55:30;41;2022-08-30 22:55:30;0;2022-08-30 22:55:30;45;2022-08-30 22:55:30;1;2022-08-30 22:55:30;30.4;2022-08-30 22:55:30;1661889330;2022-08-30 23:10:30;normal
;2022-08-30 23:00:30;88;2022-08-30 23:00:30;33;2022-08-30 23:00:30;646;2022-08-30 23:00:30;41;2022-08-30 23:00:30;0;2022-08-30 23:00:30;45;2022-08-30 23:00:30;1;2022-08-30 23:00:30;30.4;2022-08-30 23:00:30;1661889630;2022-08-30 23:15:30;normal
;2022-08-30 23:05:30;88;2022-08-30 23:05:30;33;2022-08-30 23:05:30;655;2022-08-30 23:05:30;41;2022-08-30 23:05:30;0;2022-08-30 23:05:30;45;2022-08-30 23:05:30;1;2022-08-30 23:05:30;30.5;2022-08-30 23:05:30;1661889930;2022-08-30 23:20:30;normal
;2022-08-30 23:10:30;88;2022-08-30 23:10:30;33;2022-08-30 23:10:30;619;2022-08-30 23:10:30;41;2022-08-30 23:10:30;0;2022-08-30 23:10:30;45;2022-08-30 23:10:30;1;2022-08-30 23:10:30;30.4;2022-08-30 23:10:30;1661890230;2022-08-30 23:25:30;normal
;2022-08-30 23:15:30;88;2022-08-30 23:15:30;33;2022-08-30 23:15:30;627;2022-08-30 23:15:30;41;2022-08-30 23:15:30;0;2022-08-30 23:15:30;45;2022-08-30 23:15:30;1;2022-08-30 23:15:30;30.4;2022-08-30 23:15:30;1661890530;2022-08-30 23:30:30;normal
;2022-08-30 23:20:30;88;2022-08-30 23:20:30;33;2022-08-30 23:20:30;634;2022-08-30 23:20:30;41;2022-08-30 23:20:30;0;2022-08-30 23:20:30;45;2022-08-30 23:20:30;1;2022-08-30 23:20:30;30.4;2022-08-30 23:20:30;1661890830;2022-08-30 23:35:30;normal
;2022-08-30 23:25:30;88;2022-08-30 23:25:30;33;2022-08-30 23:25:30;657;2022-08-30 23:25:30;41;2022-08-30 23:25:30;0;2022-08-30 23:25:30;45;2022-08-30 23:25:30;1;2022-08-30 23:25:30;30.4;2022-08-30 23:25:30;1661891130;2022-08-30 23:40:30;normal
;2022-08-30 23:30:30;87;2022-08-30 23:30:30;33;2022-08-30 23:30:30;646;2022-08-30 23:30:30;41;2022-08-30 23:30:30;0;2022-08-30 23:30:30;45;2022-08-30 23:30:30;1;2022-08-30 23:30:30;30.4;2022-08-30 23:30:30;1661891430;2022-08-30 23:45:30;normal
;2022-08-30 23:35:30;88;2022-08-30 23:35:30;33;2022-08-30 23:35:30;645;2022-08-30 23:35:30;41;2022-08-30 23:35:30;0;2022-08-30 23:35:30;45;2022-08-30 23:35:30;1;2022-08-30 23:35:30;30.4;2022-08-30 23:35:30;1661891730;2022-08-30 23:50:30;normal
;2022-08-30 23:40:30;84;2022-08-30 23:40:30;33;2022-08-30 23:40:30;635;2022-08-30 23:40:30;41;2022-08-30 23:40:30;0;2022-08-30 23:40:30;45;2022-08-30 23:40:30;1;2022-08-30 23:40:30;30.4;2022-08-30 23:40:30;1661892030;2022-08-30 23:55:30;normal
;2022-08-30 23:45:30;88;2022-08-30 23:45:30;33;2022-08-30 23:45:30;639;2022-08-30 23:45:30;41;2022-08-30 23:45:30;0;2022-08-30 23:45:30;45;2022-08-30 23:45:30;1;2022-08-30 23:45:30;30.4;2022-08-30 23:45:30;1661892330;2022-08-31 00:00:30;normal
;2022-08-30 23:50:30;87;2022-08-30 23:50:30;33;2022-08-30 23:50:30;634;2022-08-30 23:50:30;41;2022-08-30 23:50:30;0;2022-08-30 23:50:30;45;2022-08-30 23:50:30;1;2022-08-30 23:50:30;30.3;2022-08-30 23:50:30;1661892630;2022-08-31 00:05:30;normal
;2022-08-30 23:55:30;88;2022-08-30 23:55:30;33;2022-08-30 23:55:30;636;2022-08-30 23:55:30;41;2022-08-30 23:55:30;0;2022-08-30 23:55:30;45;2022-08-30 23:55:30;1;2022-08-30 23:55:30;30.3;2022-08-30 23:55:30;1661892930;2022-08-31 00:10:30;normal
;2022-08-31 00:00:30;88;2022-08-31 00:00:30;33;2022-08-31 00:00:30;639;2022-08-31 00:00:30;41;2022-08-31 00:00:30;0;2022-08-31 00:00:30;45;2022-08-31 00:00:30;1;2022-08-31 00:00:30;30.3;2022-08-31 00:00:30;1661893230;2022-08-31 00:15:30;normal
;2022-08-31 00:05:30;88;2022-08-31 00:05:30;33;2022-08-31 00:05:30;649;2022-08-31 00:05:30;41;2022-08-31 00:05:30;0;2022-08-31 00:05:30;45;2022-08-31 00:05:30;1;2022-08-31 00:05:30;30.3;2022-08-31 00:05:30;1661893530;2022-08-31 00:20:30;normal
;2022-08-31 00:10:30;87;2022-08-31 00:10:30;33;2022-08-31 00:10:30;634;2022-08-31 00:10:30;41;2022-08-31 00:10:30;0;2022-08-31 00:10:30;45;2022-08-31 00:10:30;1;2022-08-31 00:10:30;30.3;2022-08-31 00:10:30;1661893830;2022-08-31 00:25:30;normal
;2022-08-31 00:15:30;88;2022-08-31 00:15:30;33;2022-08-31 00:15:30;636;2022-08-31 00:15:30;41;2022-08-31 00:15:30;0;2022-08-31 00:15:30;45;2022-08-31 00:15:30;1;2022-08-31 00:15:30;30.3;2022-08-31 00:15:30;1661894130;2022-08-31 00:30:30;normal
;2022-08-31 00:20:30;88;2022-08-31 00:20:30;33;2022-08-31 00:20:30;654;2022-08-31 00:20:30;41;2022-08-31 00:20:30;0;2022-08-31 00:20:30;45;2022-08-31 00:20:30;1;2022-08-31 00:20:30;30.3;2022-08-31 00:20:30;1661894430;2022-08-31 00:35:30;normal
;2022-08-31 00:25:30;88;2022-08-31 00:25:30;33;2022-08-31 00:25:30;645;2022-08-31 00:25:30;41;2022-08-31 00:25:30;0;2022-08-31 00:25:30;45;2022-08-31 00:25:30;1;2022-08-31 00:25:30;30.3;2022-08-31 00:25:30;1661894730;2022-08-31 00:40:30;normal
;2022-08-31 00:30:30;87;2022-08-31 00:30:30;33;2022-08-31 00:30:30;639;2022-08-31 00:30:30;41;2022-08-31 00:30:30;0;2022-08-31 00:30:30;45;2022-08-31 00:30:30;1;2022-08-31 00:30:30;30.3;2022-08-31 00:30:30;1661895030;2022-08-31 00:45:30;normal
;2022-08-31 00:35:30;88;2022-08-31 00:35:30;33;2022-08-31 00:35:30;643;2022-08-31 00:35:30;40;2022-08-31 00:35:30;0;2022-08-31 00:35:30;45;2022-08-31 00:35:30;1;2022-08-31 00:35:30;30.3;2022-08-31 00:35:30;1661895330;2022-08-31 00:50:30;normal
;2022-08-31 00:40:30;88;2022-08-31 00:40:30;33;2022-08-31 00:40:30;635;2022-08-31 00:40:30;40;2022-08-31 00:40:30;0;2022-08-31 00:40:30;45;2022-08-31 00:40:30;1;2022-08-31 00:40:30;30.3;2022-08-31 00:40:30;1661895630;2022-08-31 00:55:30;normal
;2022-08-31 00:45:30;88;2022-08-31 00:45:30;33;2022-08-31 00:45:30;648;2022-08-31 00:45:30;40;2022-08-31 00:45:30;0;2022-08-31 00:45:30;45;2022-08-31 00:45:30;1;2022-08-31 00:45:30;30.2;2022-08-31 00:45:30;1661895930;2022-08-31 01:00:30;normal
;2022-08-31 00:50:30;88;2022-08-31 00:50:30;33;2022-08-31 00:50:30;648;2022-08-31 00:50:30;40;2022-08-31 00:50:30;0;2022-08-31 00:50:30;45;2022-08-31 00:50:30;1;2022-08-31 00:50:30;30.2;2022-08-31 00:50:30;1661896230;2022-08-31 01:05:30;normal
;2022-08-31 00:55:30;88;2022-08-31 00:55:30;33;2022-08-31 00:55:30;656;2022-08-31 00:55:30;40;2022-08-31 00:55:30;0;2022-08-31 00:55:30;45;2022-08-31 00:55:30;1;2022-08-31 00:55:30;30.2;2022-08-31 00:55:30;1661896530;2022-08-31 01:10:30;normal
;2022-08-31 01:00:30;84;2022-08-31 01:00:30;33;2022-08-31 01:00:30;637;2022-08-31 01:00:30;40;2022-08-31 01:00:30;0;2022-08-31 01:00:30;45;2022-08-31 01:00:30;1;2022-08-31 01:00:30;30.2;2022-08-31 01:00:30;1661896830;2022-08-31 01:15:30;normal
;2022-08-31 01:05:30;88;2022-08-31 01:05:30;33;2022-08-31 01:05:30;648;2022-08-31 01:05:30;40;2022-08-31 01:05:30;0;2022-08-31 01:05:30;45;2022-08-31 01:05:30;1;2022-08-31 01:05:30;30.2;2022-08-31 01:05:30;1661897130;2022-08-31 01:20:30;normal
;2022-08-31 01:10:30;88;2022-08-31 01:10:30;33;2022-08-31 01:10:30;622;2022-08-31 01:10:30;40;2022-08-31 01:10:30;0;2022-08-31 01:10:30;45;2022-08-31 01:10:30;1;2022-08-31 01:10:30;30.2;2022-08-31 01:10:30;1661897430;2022-08-31 01:25:30;normal
;2022-08-31 01:15:30;88;2022-08-31 01:15:30;32;2022-08-31 01:15:30;649;2022-08-31 01:15:30;40;2022-08-31 01:15:30;0;2022-08-31 01:15:30;45;2022-08-31 01:15:30;1;2022-08-31 01:15:30;30.2;2022-08-31 01:15:30;1661897730;2022-08-31 01:30:30;normal
;2022-08-31 01:20:30;87;2022-08-31 01:20:30;32;2022-08-31 01:20:30;643;2022-08-31 01:20:30;40;2022-08-31 01:20:30;0;2022-08-31 01:20:30;45;2022-08-31 01:20:30;1;2022-08-31 01:20:30;30.2;2022-08-31 01:20:30;1661898030;2022-08-31 01:35:30;normal
;2022-08-31 01:25:30;88;2022-08-31 01:25:30;32;2022-08-31 01:25:30;648;2022-08-31 01:25:30;40;2022-08-31 01:25:30;0;2022-08-31 01:25:30;45;2022-08-31 01:25:30;1;2022-08-31 01:25:30;30.2;2022-08-31 01:25:30;1661898330;2022-08-31 01:40:30;normal
;2022-08-31 01:30:30;87;2022-08-31 01:30:30;32;2022-08-31 01:30:30;645;2022-08-31 01:30:30;40;2022-08-31 01:30:30;0;2022-08-31 01:30:30;45;2022-08-31 01:30:30;1;2022-08-31 01:30:30;30.2;2022-08-31 01:30:30;1661898630;2022-08-31 01:45:30;normal
;2022-08-31 01:35:30;88;2022-08-31 01:35:30;32;2022-08-31 01:35:30;654;2022-08-31 01:35:30;40;2022-08-31 01:35:30;0;2022-08-31 01:35:30;45;2022-08-31 01:35:30;1;2022-08-31 01:35:30;30.2;2022-08-31 01:35:30;1661898930;2022-08-31 01:50:30;normal
;2022-08-31 01:40:30;88;2022-08-31 01:40:30;32;2022-08-31 01:40:30;631;2022-08-31 01:40:30;40;2022-08-31 01:40:30;0;2022-08-31 01:40:30;45;2022-08-31 01:40:30;1;2022-08-31 01:40:30;30.1;2022-08-31 01:40:30;1661899230;2022-08-31 01:55:30;normal
;2022-08-31 01:45:30;88;2022-08-31 01:45:30;32;2022-08-31 01:45:30;634;2022-08-31 01:45:30;39;2022-08-31 01:45:30;0;2022-08-31 01:45:30;45;2022-08-31 01:45:30;1;2022-08-31 01:45:30;30.2;2022-08-31 01:45:30;1661899530;2022-08-31 02:00:30;normal
;2022-08-31 01:50:30;88;2022-08-31 01:50:30;32;2022-08-31 01:50:30;639;2022-08-31 01:50:30;39;2022-08-31 01:50:30;0;2022-08-31 01:50:30;45;2022-08-31 01:50:30;1;2022-08-31 01:50:30;30.1;2022-08-31 01:50:30;1661899830;2022-08-31 02:05:30;normal
;2022-08-31 01:55:30;88;2022-08-31 01:55:30;32;2022-08-31 01:55:30;655;2022-08-31 01:55:30;39;2022-08-31 01:55:30;0;2022-08-31 01:55:30;45;2022-08-31 01:55:30;1;2022-08-31 01:55:30;30.1;2022-08-31 01:55:30;1661900130;2022-08-31 02:10:30;normal
;2022-08-31 02:00:30;88;2022-08-31 02:00:30;32;2022-08-31 02:00:30;643;2022-08-31 02:00:30;39;2022-08-31 02:00:30;0;2022-08-31 02:00:30;45;2022-08-31 02:00:30;1;2022-08-31 02:00:30;30.1;2022-08-31 02:00:30;1661900430;2022-08-31 02:15:30;normal
;2022-08-31 02:05:30;88;2022-08-31 02:05:30;32;2022-08-31 02:05:30;646;2022-08-31 02:05:30;40;2022-08-31 02:05:30;0;2022-08-31 02:05:30;45;2022-08-31 02:05:30;1;2022-08-31 02:05:30;30.1;2022-08-31 02:05:30;1661900730;2022-08-31 02:20:30;normal
;2022-08-31 02:10:30;88;2022-08-31 02:10:30;32;2022-08-31 02:10:30;647;2022-08-31 02:10:30;40;2022-08-31 02:10:30;0;2022-08-31 02:10:30;45;2022-08-31 02:10:30;1;2022-08-31 02:10:30;30.1;2022-08-31 02:10:30;1661901030;2022-08-31 02:25:30;normal
;2022-08-31 02:15:30;88;2022-08-31 02:15:30;32;2022-08-31 02:15:30;637;2022-08-31 02:15:30;40;2022-08-31 02:15:30;0;2022-08-31 02:15:30;45;2022-08-31 02:15:30;1;2022-08-31 02:15:30;30.1;2022-08-31 02:15:30;1661901330;2022-08-31 02:30:30;normal
;2022-08-31 02:20:30;88;2022-08-31 02:20:30;32;2022-08-31 02:20:30;654;2022-08-31 02:20:30;40;2022-08-31 02:20:30;0;2022-08-31 02:20:30;45;2022-08-31 02:20:30;1;2022-08-31 02:20:30;30.1;2022-08-31 02:20:30;1661901630;2022-08-31 02:35:30;normal
;2022-08-31 02:25:30;88;2022-08-31 02:25:30;32;2022-08-31 02:25:30;672;2022-08-31 02:25:30;40;2022-08-31 02:25:30;0;2022-08-31 02:25:30;45;2022-08-31 02:25:30;1;2022-08-31 02:25:30;30.1;2022-08-31 02:25:30;1661901930;2022-08-31 02:40:30;normal
;2022-08-31 02:30:30;88;2022-08-31 02:30:30;32;2022-08-31 02:30:30;638;2022-08-31 02:30:30;40;2022-08-31 02:30:30;0;2022-08-31 02:30:30;45;2022-08-31 02:30:30;1;2022-08-31 02:30:30;30;2022-08-31 02:30:30;1661902230;2022-08-31 02:45:30;normal
;2022-08-31 02:35:30;88;2022-08-31 02:35:30;32;2022-08-31 02:35:30;656;2022-08-31 02:35:30;40;2022-08-31 02:35:30;0;2022-08-31 02:35:30;45;2022-08-31 02:35:30;1;2022-08-31 02:35:30;30;2022-08-31 02:35:30;1661902530;2022-08-31 02:50:30;normal
;2022-08-31 02:40:30;88;2022-08-31 02:40:30;32;2022-08-31 02:40:30;641;2022-08-31 02:40:30;40;2022-08-31 02:40:30;0;2022-08-31 02:40:30;45;2022-08-31 02:40:30;1;2022-08-31 02:40:30;30;2022-08-31 02:40:30;1661902830;2022-08-31 02:55:30;normal
;2022-08-31 02:45:30;87;2022-08-31 02:45:30;32;2022-08-31 02:45:30;663;2022-08-31 02:45:30;40;2022-08-31 02:45:30;0;2022-08-31 02:45:30;46;2022-08-31 02:45:30;1;2022-08-31 02:45:30;30;2022-08-31 02:45:30;1661903130;2022-08-31 03:00:30;normal
;2022-08-31 02:50:30;88;2022-08-31 02:50:30;32;2022-08-31 02:50:30;648;2022-08-31 02:50:30;40;2022-08-31 02:50:30;0;2022-08-31 02:50:30;45;2022-08-31 02:50:30;1;2022-08-31 02:50:30;30;2022-08-31 02:50:30;1661903430;2022-08-31 03:05:30;normal
;2022-08-31 02:55:30;87;2022-08-31 02:55:30;32;2022-08-31 02:55:30;640;2022-08-31 02:55:30;40;2022-08-31 02:55:30;0;2022-08-31 02:55:30;45;2022-08-31 02:55:30;1;2022-08-31 02:55:30;30;2022-08-31 02:55:30;1661903730;2022-08-31 03:10:30;normal
;2022-08-31 03:00:30;88;2022-08-31 03:00:30;32;2022-08-31 03:00:30;666;2022-08-31 03:00:30;40;2022-08-31 03:00:30;0;2022-08-31 03:00:30;45;2022-08-31 03:00:30;1;2022-08-31 03:00:30;30;2022-08-31 03:00:30;1661904030;2022-08-31 03:15:30;normal
;2022-08-31 03:05:30;88;2022-08-31 03:05:30;32;2022-08-31 03:05:30;641;2022-08-31 03:05:30;40;2022-08-31 03:05:30;0;2022-08-31 03:05:30;45;2022-08-31 03:05:30;1;2022-08-31 03:05:30;30;2022-08-31 03:05:30;1661904330;2022-08-31 03:20:30;normal
;2022-08-31 03:10:30;88;2022-08-31 03:10:30;32;2022-08-31 03:10:30;640;2022-08-31 03:10:30;40;2022-08-31 03:10:30;0;2022-08-31 03:10:30;45;2022-08-31 03:10:30;1;2022-08-31 03:10:30;30;2022-08-31 03:10:30;1661904630;2022-08-31 03:25:30;normal
;2022-08-31 03:15:30;88;2022-08-31 03:15:30;32;2022-08-31 03:15:30;639;2022-08-31 03:15:30;40;2022-08-31 03:15:30;0;2022-08-31 03:15:30;45;2022-08-31 03:15:30;1;2022-08-31 03:15:30;30;2022-08-31 03:15:30;1661904930;2022-08-31 03:30:30;normal
;2022-08-31 03:20:30;88;2022-08-31 03:20:30;32;2022-08-31 03:20:30;638;2022-08-31 03:20:30;40;2022-08-31 03:20:30;0;2022-08-31 03:20:30;45;2022-08-31 03:20:30;1;2022-08-31 03:20:30;29.9;2022-08-31 03:20:30;1661905230;2022-08-31 03:35:30;normal
;2022-08-31 03:25:30;88;2022-08-31 03:25:30;32;2022-08-31 03:25:30;653;2022-08-31 03:25:30;40;2022-08-31 03:25:30;0;2022-08-31 03:25:30;45;2022-08-31 03:25:30;1;2022-08-31 03:25:30;29.9;2022-08-31 03:25:30;1661905530;2022-08-31 03:40:30;normal
;2022-08-31 03:30:30;88;2022-08-31 03:30:30;32;2022-08-31 03:30:30;633;2022-08-31 03:30:30;40;2022-08-31 03:30:30;0;2022-08-31 03:30:30;44;2022-08-31 03:30:30;1;2022-08-31 03:30:30;29.9;2022-08-31 03:30:30;1661905830;2022-08-31 03:45:30;normal
;2022-08-31 03:35:30;87;2022-08-31 03:35:30;32;2022-08-31 03:35:30;635;2022-08-31 03:35:30;40;2022-08-31 03:35:30;0;2022-08-31 03:35:30;45;2022-08-31 03:35:30;1;2022-08-31 03:35:30;29.9;2022-08-31 03:35:30;1661906130;2022-08-31 03:50:30;normal
;2022-08-31 03:40:30;88;2022-08-31 03:40:30;32;2022-08-31 03:40:30;641;2022-08-31 03:40:30;40;2022-08-31 03:40:30;0;2022-08-31 03:40:30;45;2022-08-31 03:40:30;1;2022-08-31 03:40:30;29.9;2022-08-31 03:40:30;1661906430;2022-08-31 03:55:30;normal
;2022-08-31 03:45:30;87;2022-08-31 03:45:30;32;2022-08-31 03:45:30;664;2022-08-31 03:45:30;40;2022-08-31 03:45:30;0;2022-08-31 03:45:30;45;2022-08-31 03:45:30;1;2022-08-31 03:45:30;29.8;2022-08-31 03:45:30;1661906730;2022-08-31 04:00:30;normal
;2022-08-31 03:50:30;88;2022-08-31 03:50:30;32;2022-08-31 03:50:30;645;2022-08-31 03:50:30;40;2022-08-31 03:50:30;0;2022-08-31 03:50:30;45;2022-08-31 03:50:30;1;2022-08-31 03:50:30;29.9;2022-08-31 03:50:30;1661907030;2022-08-31 04:05:30;normal
;2022-08-31 03:55:30;88;2022-08-31 03:55:30;32;2022-08-31 03:55:30;640;2022-08-31 03:55:30;40;2022-08-31 03:55:30;0;2022-08-31 03:55:30;45;2022-08-31 03:55:30;1;2022-08-31 03:55:30;29.8;2022-08-31 03:55:30;1661907330;2022-08-31 04:10:30;normal
;2022-08-31 04:00:30;88;2022-08-31 04:00:30;32;2022-08-31 04:00:30;643;2022-08-31 04:00:30;40;2022-08-31 04:00:30;0;2022-08-31 04:00:30;45;2022-08-31 04:00:30;1;2022-08-31 04:00:30;29.8;2022-08-31 04:00:30;1661907630;2022-08-31 04:15:30;normal
;2022-08-31 04:05:30;87;2022-08-31 04:05:30;32;2022-08-31 04:05:30;648;2022-08-31 04:05:30;40;2022-08-31 04:05:30;0;2022-08-31 04:05:30;45;2022-08-31 04:05:30;1;2022-08-31 04:05:30;29.8;2022-08-31 04:05:30;1661907930;2022-08-31 04:20:30;normal
